id	dN	dS	id_symbol
Rv1700	0.0912	0.974	Rv1700
Rv3846	0.0871	1.4645	sodA
Rv2849c	0.0768	1.061	cobO
Rv2926c	0.1334	1.1797	Rv2926c
Rv3588c	0.0789	0.8768	canB
Rv2170	0.0989	0.9134	Rv2170
Rv2597	0.1237	0.9507	Rv2597
Rv0779c	0.163	1.5747	Rv0779c
Rv1602	0.0918	1.6134	hisH
Rv1626	0.0446	1.043	Rv1626
Rv1000c	0.0741	1.0511	Rv1000c
Rv2732c	0.1025	1.2552	Rv2732c
Rv0238	0.0834	0.89	Rv0238
Rv1341	0.0735	1.148	Rv1341
Rv3055	0.1	0.8717	Rv3055
Rv1210	0.0922	0.8322	tagA
Rv0995	0.0583	0.812	rimJ
Rv1890c	0.1795	0.9049	Rv1890c
Rv1745c	0.3549	3.784	idi
Rv2193	0.0281	0.7894	ctaE
Rv1688	0.1096	1.3919	mpg
Rv3715c	0.0314	1.2906	recR
Rv3214	0.1398	1.0943	gpm2
Rv3066	0.164	0.9694	Rv3066
Rv3609c	0.0741	1.1374	folE
Rv0525	0.0679	0.9477	Rv0525
Rv0038	0.0449	0.7345	Rv0038
Rv1539	0.0487	1.1353	lspA
Rv1252c	0.1399	1.3041	lprE
Rv3465	0.098	0.9423	rmlC
Rv1556	0.0902	1.0351	Rv1556
Rv1255c	0.1327	0.9179	Rv1255c
Rv1412	0.084	0.813	ribC
Rv1641	0.0471	0.6433	infC
Rv3458c	0.0207	0.841	rpsD
Rv2453c	0.1372	0.9984	mobA
Rv1163	0.1038	1.4829	narJ
Rv1986	0.2274	72.3383	Rv1986
Rv0135c	0.1449	1.1527	Rv0135c
Rv1911c	0.2354	0.8596	lppC
Rv1126c	0.2056	1.1257	Rv1126c
Rv0078	0.0493	0.9102	Rv0078
Rv1167c	0.1654	1.6497	Rv1167c
Rv0133	0.1443	1.1547	Rv0133
Rv0328	0.1095	1.0472	Rv0328
Rv3557c	0.0805	1.5002	Rv3557c
Rv0966c	0.1108	0.9613	Rv0966c
Rv3173c	0.2697	2.5262	Rv3173c
Rv2461c	0.017	0.8417	clpP1
Rv1401	0.1192	1.8057	Rv1401
Rv3755c	0.1041	1.0018	Rv3755c
Rv0475	0.0606	0.9965	hbhA
Rv1885c	0.2805	1.4464	Rv1885c
Rv3574	0.0388	1.0856	kstR
Rv2949c	0.2265	0.952	Rv2949c
Rv2604c	0.0618	1.0239	snoP
Rv0691c	0.1091	1.6725	Rv0691c
Rv2987c	0.0508	0.6565	leuD
Rv1233c	0.3114	1.2969	Rv1233c
Rv0992c	0.1385	0.9274	Rv0992c
Rv0429c	0.0555	0.7344	def
Rv1541c	0.2118	1.3979	lprI
Rv0706	0.0917	0.8995	rplV
Rv0371c	0.1675	1.1368	Rv0371c
Rv0089	0.135	1.1545	Rv0089
Rv1019	0.0108	1.0562	Rv1019
Rv2593c	0.0811	1.2586	ruvA
Rv2240c	0.1035	0.9323	Rv2240c
Rv0681	0.0342	0.9347	Rv0681
Rv2613c	0.0691	1.0851	Rv2613c
Rv2912c	0.0756	0.8243	Rv2912c
Rv2134c	0.0402	1.2003	Rv2134c
Rv1624c	0.1595	3.3738	Rv1624c
Rv2428	0.0577	1.3357	ahpC
Rv1156	0.0534	0.8977	Rv1156
Rv0196	0.102	1.7592	Rv0196
Rv2430c	0.2506	0.4826	PPE41
Rv1314c	0.0966	1.1468	Rv1314c
Rv0274	0.0641	0.9401	Rv0274
Rv1379	0.066	1.4374	pyrR
Rv3647c	0.0723	0.9664	Rv3647c
Rv3491	0.109	0.7274	Rv3491
Rv3657c	0.1628	1.1126	Rv3657c
Rv1014c	0.0726	1.1079	pth
Rv3832c	0.2701	73.2258	Rv3832c
Rv0321	0.0515	1.0731	dcd
Rv0464c	0.1923	1.3854	Rv0464c
Rv2116	0.2791	1.0813	lppK
Rv2405	0.1428	0.9828	Rv2405
Rv2250c	0.1526	1.3084	Rv2250c
Rv2594c	0.0668	0.8621	ruvC
Rv1065	0.0838	0.9572	Rv1065
Rv3606c	0.1916	1.6169	folK
Rv2966c	0.1285	0.882	Rv2966c
Rv1531	0.1026	1.1012	Rv1531
Rv3405c	0.1834	1.1384	Rv3405c
Rv1205	0.1653	2.111	Rv1205
Rv0716	0.0412	1.253	rplE
Rv0052	0.224	71.9248	Rv0052
Rv2534c	0.0175	1.3552	efp
Rv0445c	0.1094	0.8884	sigK
Rv1780	0.054	1.3088	Rv1780
Rv1474c	0.0446	0.7945	Rv1474c
Rv3567c	0.068	0.9025	hsaB
Rv3920c	0.0936	1.5077	Rv3920c
Rv0004	0.1654	1.7928	Rv0004
Rv1476	0.1047	1.6106	Rv1476
Rv2043c	0.2186	2.4217	pncA
Rv0344c	0.1581	1.5154	lpqJ
Rv1274	0.1104	1.0244	lprB
Rv2882c	0.0336	0.8475	frr
Rv2069	0.0913	1.0671	sigC
Rv2499c	0.0772	1.213	Rv2499c
Rv3614c	0.1237	0.4276	espD
Rv3146	0.0121	1.1681	nuoB
Rv0177	0.2466	1.7191	Rv0177
Rv3054c	0.1596	1.2758	Rv3054c
Rv0098	0.1996	1.0843	fcoT
Rv3361c	0.1203	0.9584	Rv3361c
Rv0380c	0.0397	0.9568	Rv0380c
Rv0487	0.1261	1.5121	Rv0487
Rv3867	0.2366	5.0097	espH
Rv2842c	0.1301	0.6816	Rv2842c
Rv2367c	0.0354	0.9135	Rv2367c
Rv0137c	0.0829	1.1384	msrA
Rv1732c	0.0588	1.4287	Rv1732c
Rv0513	0.1873	1.7002	Rv0513
Rv3584	0.1759	1.7141	lpqE
Rv0219	0.1427	1.414	Rv0219
Rv0009	0.0373	0.8592	ppiA
Rv2843	0.1353	1.2023	Rv2843
Rv0762c	0.0884	2.188	Rv0762c
Rv0984	0.0113	1.0683	moaB2
Rv2980	0.1858	0.9567	Rv2980
Rv3841	0.0947	1.2465	bfrB
Rv0262c	0.0787	0.7868	aac
Rv0733	0.0522	0.9943	adk
Rv3456c	0.0813	1.4072	rplQ
Rv0047c	0.0173	0.9445	Rv0047c
Rv0388c	0.7596	3.6532	PPE9
Rv1275	0.0941	1.1915	lprC
Rv1231c	0.1599	1.5545	Rv1231c
Rv0382c	0.0562	1.0378	pyrE
Rv2779c	0.0838	0.696	Rv2779c
Rv0719	0.0341	0.8523	rplF
Rv3425	0.6659	0.8387	PPE57
Rv0651	0.0197	0.7393	rplJ
Rv3780	0.0596	1.1755	Rv3780
Rv2429	0.1264	1.5127	ahpD
Rv0735	0.0525	0.7595	sigL
Rv2256c	0.0286	1.1673	Rv2256c
Rv3847	0.0196	0.5912	Rv3847
Rv2907c	0.1481	1.643	rimM
Rv2140c	0.0545	1.2701	TB18.6
Rv2539c	0.0773	1.4625	aroK
Rv3572	0.1112	1.2731	Rv3572
Rv1234	0.0346	0.8393	Rv1234
Rv2330c	0.1599	0.8795	lppP
Rv2053c	0.2497	1.3254	fxsA
Rv0901	0.2042	1.6081	Rv0901
Rv0481c	0.1242	0.9923	Rv0481c
Rv0461	0.2234	3.0803	Rv0461
Rv0254c	0.0867	0.5133	cobU
Rv2736c	0.076	0.8768	recX
Rv3275c	0.1	1.3704	purE
Rv2747	0.072	0.7762	argA
Rv2668	0.1017	1.6778	Rv2668
Rv2878c	0.1123	0.8781	mpt53
Rv3278c	0.0656	0.7092	Rv3278c
Rv3669	0.0779	1.142	Rv3669
Rv1306	0.0912	0.8613	atpF
Rv0443	0.1024	1.3539	Rv0443
Rv0556	0.1038	0.9983	Rv0556
Rv0245	0.0347	1.4567	Rv0245
Rv0369c	0.1011	1.4233	Rv0369c
Rv0864	0.0766	1.458	moaC2
Rv1657	0.1115	1.7035	argR
Rv2554c	0.1224	1.1108	Rv2554c
Rv0185	0.1232	1.5526	Rv0185
Rv1571	0.1309	0.6595	Rv1571
Rv3231c	0.0754	1.4355	Rv3231c
Rv3906c	0.1095	1.337	Rv3906c
Rv2179c	0.0575	0.8539	Rv2179c
Rv3002c	0.0719	1.0538	ilvN
Rv0744c	0.5013	68.3473	Rv0744c
Rv2376c	0.1913	1.5655	cfp2
Rv3422c	0.1094	1.1956	Rv3422c
Rv2468c	0.0912	1.1238	Rv2468c
Rv0201c	0.218	1.0989	Rv0201c
Rv0138	0.1005	1.7218	Rv0138
Rv0919	0.0432	0.3448	Rv0919
Rv0637	0.0934	1.6854	hadC
Rv0504c	0.0646	1.5737	Rv0504c
Rv1139c	0.1262	1.3191	Rv1139c
Rv2616	0.1782	0.8612	Rv2616
Rv3733c	0.1239	1.1122	Rv3733c
Rv3753c	0.0313	1.409	Rv3753c
Rv1316c	0.1038	1.3089	ogt
Rv2719c	0.2414	0.97	Rv2719c
Rv0679c	0.2203	1.5776	Rv0679c
Rv0737	0.0462	0.93	Rv0737
Rv1382	0.1705	1.1839	Rv1382
Rv1932	0.0791	1.3022	tpx
Rv2683	0.0978	1.4515	Rv2683
Rv2598	0.1657	1.0663	Rv2598
Rv1080c	0.0175	1.0508	greA
Rv1829	0.0144	0.5441	Rv1829
Rv0054	0.0321	0.9032	ssb
Rv2717c	0.1159	0.9126	Rv2717c
Rv0431	0.1582	1.6333	Rv0431
Rv0310c	0.101	1.9639	Rv0310c
Rv3258c	0.1346	0.6356	Rv3258c
Rv2327	0.079	0.8658	Rv2327
Rv2234	0.1022	1.1022	ptpA
Rv2991	0.074	1.414	Rv2991
Rv1628c	0.0803	1.0432	Rv1628c
Rv0566c	0.0316	2.1951	Rv0566c
Rv0459	0.1009	1.0306	Rv0459
Rv1284	0.088	1.5936	canA
Rv0580c	0.1412	1.339	Rv0580c
Rv0875c	0.1461	0.9838	Rv0875c
Rv3628	0.0294	0.9371	ppa
Rv2465c	0.0324	1.0679	rpiB
Rv1465	0.0783	0.8869	Rv1465
Rv2909c	0.0522	1.1439	rpsP
Rv2844	0.1344	1.2563	Rv2844
Rv1827	0.0396	2.4656	garA
Rv3583c	0.0009	0.8947	Rv3583c
Rv2478c	0.1052	1.5518	Rv2478c
Rv0164	0.0971	0.7984	TB18.5
Rv0638	0.1683	0.7303	secE1
Rv3788	0.071	1.3594	Rv3788
Rv2965c	0.0574	1.5535	kdtB
Rv1287	0.0524	1.5511	Rv1287
Rv1303	0.1347	0.8564	Rv1303
Rv2698	0.0918	1.5894	Rv2698
Rv3237c	0.0978	1.5828	Rv3237c
Rv3100c	0.0761	1.0666	smpB
Rv3165c	0.1405	0.7473	Rv3165c
Rv1416	0.1099	0.9912	ribH
Rv1404	0.1178	1.1598	Rv1404
Rv0865	0.1195	0.9814	mog
Rv2120c	0.1011	0.7328	Rv2120c
Rv0307c	0.1224	0.7943	Rv0307c
Rv3304	0.0226	1.0881	Rv3304
Rv3763	0.083	0.7236	lpqH
Rv0374c	0.0609	1.2271	Rv0374c
Rv1876	0.0246	0.927	bfrA
Rv3581c	0.1423	1.3285	ispF
Rv2763c	0.1372	1.1851	dfrA
Rv0251c	0.1152	1.1143	hsp
Rv0082	0.0804	0.9067	Rv0082
Rv1926c	0.2063	1.4081	mpt63
Rv3605c	0.06	0.9303	Rv3605c
Rv2239c	0.0532	0.8636	Rv2239c
Rv3420c	0.1074	0.9162	rimI
Rv0635	0.065	0.7601	hadA
Rv1276c	0.1568	1.3118	Rv1276c
Rv0857	0.2096	3.7829	Rv0857
Rv1419	0.1382	0.383	Rv1419
Rv3853	0.05	0.9666	rraA
Rv2772c	0.095	1.135	Rv2772c
Rv2521	0.0921	1.1757	bcp
Rv2533c	0.0952	0.9624	nusB
Rv0683	0.0082	0.743	rpsG
Rv1906c	0.158	1.1293	Rv1906c
Rv2778c	0.1642	0.756	Rv2778c
Rv2851c	0.0703	1.0152	Rv2851c
Rv1025	0.065	1.2609	Rv1025
Rv0019c	0.0309	0.6635	fhaB
Rv2697c	0.0373	0.5293	dut
Rv1608c	0.0727	0.8725	bcpB
Rv3688c	0.0403	1.06	Rv3688c
Rv2718c	0.0274	1.0039	nrdR
Rv1222	0.1102	0.8458	rseA
Rv1919c	0.1313	1.1338	Rv1919c
Rv1417	0.1203	0.8446	Rv1417
Rv3366	0.0815	1.1627	spoU
Rv1883c	0.1039	1.3152	Rv1883c
Rv2238c	0.0778	1.1581	ahpE
Rv2514c	0.1326	1.5472	Rv2514c
Rv2775	0.289	2.3734	Rv2775
Rv0887c	0.0692	1.2996	Rv0887c
Rv0056	0.0466	1.1989	rplI
Rv3752c	0.0316	0.8198	Rv3752c
Rv0080	0.1218	1.0219	Rv0080
Rv1322A	0.1054	1.0869	Rv1322A
Rv0985c	0.1356	0.815	mscL
Rv3547	0.2058	3.4501	ddn
Rv0163	0.0945	1.2643	Rv0163
Rv0130	0.0677	1.1082	htdZ
Rv3678c	0.0956	0.7394	Rv3678c
Rv3442c	0.0255	0.8997	rpsI
Rv3291c	0.0805	0.8268	lrpA
Rv3052c	0.0697	0.7862	nrdI
Rv2771c	0.406	78.7042	Rv2771c
Rv3527	0.1493	0.8206	Rv3527
Rv2740	0.19	1.6855	ephG
Rv0912	0.1755	1.597	Rv0912
Rv0455c	0.193	2.3651	Rv0455c
Rv1558	0.0706	0.8564	Rv1558
Rv2709	0.1253	1.2834	Rv2709
Rv2324	0.0531	1.2421	Rv2324
Rv2638	0.1966	1.1046	Rv2638
Rv3443c	0.0321	0.5537	rplM
Rv1155	0.0457	0.7392	Rv1155
Rv1632c	0.0661	1.5414	Rv1632c
Rv1909c	0.0667	1.688	furA
Rv2537c	0.0601	1.4612	aroD
Rv1312	0.0641	1.7756	Rv1312
Rv1875	0.0911	1.4142	Rv1875
Rv0426c	0.218	4.9292	Rv0426c
Rv3718c	0.0833	0.9098	Rv3718c
Rv0854	0.1393	1.1672	Rv0854
Rv1334	0.0679	1.184	mec
Rv1636	0.0395	1.0473	TB15.3
Rv2617c	0.0977	1.4056	Rv2617c
Rv1171	0.2196	0.8754	Rv1171
Rv0723	0.04	2.1421	rplO
Rv2175c	0.0609	0.8864	Rv2175c
Rv0360c	0.0796	0.892	Rv0360c
Rv0008c	0.153	1.0808	Rv0008c
Rv3162c	0.177	53.7557	Rv3162c
Rv3287c	0.1309	0.8503	rsbW
Rv3180c	0.0338	0.2062	Rv3180c
Rv1262c	0.0805	1.9541	Rv1262c
Rv1081c	0.1351	0.9844	Rv1081c
Rv1487	0.1014	1.2374	Rv1487
Rv3369	0.0818	0.9117	Rv3369
Rv2031c	0.1226	1.6859	hspX
Rv3317	0.0836	1.2964	sdhD
Rv0121c	0.1292	0.9984	Rv0121c
Rv0771	0.0436	1.3859	Rv0771
Rv2185c	0.0433	0.422	TB16.3
Rv0910	0.0713	0.8923	Rv0910
Rv1897c	0.134	0.9456	Rv1897c
Rv3284	0.055	1.0105	Rv3284
Rv1546	0.1243	1.2683	Rv1546
Rv0188	0.1386	0.9107	Rv0188
Rv3217c	0.1535	1.0099	Rv3217c
Rv2599	0.1692	1.2644	Rv2599
Rv0880	0.0559	0.8525	Rv0880
Rv2166c	0.0281	0.6799	Rv2166c
Rv2626c	0.1275	3.5844	hrp1
Rv1987	0.0962	0.2424	Rv1987
Rv2406c	0.0428	0.9278	Rv2406c
Rv2494	0.1494	9.5758	vapC38
Rv2360c	0.1629	1.1527	Rv2360c
Rv0636	0.0149	1.7632	hadB
Rv0441c	0.126	1.3385	Rv0441c
Rv0640	0.0257	1.1751	rplK
Rv2704	0.1156	1.0923	Rv2704
Rv1160	0.1107	1.0505	mutT2
Rv2620c	0.1317	0.7725	Rv2620c
Rv0010c	0.1112	0.7831	Rv0010c
Rv0866	0.0679	1.5482	moaE2
Rv0816c	0.2035	1.1797	thiX
Rv0474	0.0452	0.7903	Rv0474
Rv0451c	0.1374	1.3182	mmpS4
Rv2219A	0.1956	1.9813	Rv2219A
Rv1881c	0.2127	1.4016	lppE
Rv1847	0.1382	2.0513	Rv1847
Rv0390	0.0979	1.3684	Rv0390
Rv1064c	0.2317	1.3934	lpqV
Rv2551c	0.2085	71.2866	Rv2551c
Rv3601c	0.0627	1.4815	panD
Rv0022c	0.1158	0.9574	whiB5
Rv3459c	0.039	1.3789	rpsK
Rv1982c	0.1141	1.5178	vapC36
Rv2887	0.112	0.8616	Rv2887
Rv2199c	0.0209	1.2388	Rv2199c
Rv3259	0.0358	1.1748	Rv3259
Rv0760c	0.0823	1.4069	Rv0760c
Rv2475c	0.0528	1.2299	Rv2475c
Rv0708	0.0187	1.3507	rplP
Rv1846c	0.0584	0.8527	blaI
Rv2923c	0.1092	1.3126	Rv2923c
Rv3836	0.0661	1.384	Rv3836
Rv2074	0.044	1.1119	Rv2074
Rv0049	0.0426	1.1865	Rv0049
Rv1542c	0.1188	1.4831	glbN
Rv1598c	0.0984	1.1476	Rv1598c
Rv2063A	0.2923	2.8516	mazF7
Rv0141c	0.1475	2.6233	Rv0141c
Rv2674	0.0473	1.1658	msrB
Rv3412	0.032	0.8278	Rv3412
Rv2445c	0.0476	0.6254	ndkA
Rv1976c	0.2149	1.2736	Rv1976c
Rv0871	0.0565	0.965	cspB
Rv0627	0.6801	7.4961	vapC5
Rv2358	0.1228	1.1629	smtB
Rv1891	0.0926	0.7776	Rv1891
Rv0582	0.6391	65.8383	vapC26
Rv1903	0.0957	1.5333	Rv1903
Rv2061c	0.0948	1.2017	Rv2061c
Rv1826	0.0725	0.7966	gcvH
Rv2596	0.4972	25.5464	vapC40
Rv3852	0.2364	1.1326	hns
Rv2169c	0.0576	0.9503	Rv2169c
Rv2010	0.0576	0.7837	vapC15
Rv3315c	0.3283	64.4374	cdd
Rv3607c	0.1201	1.3123	folB
Rv3716c	0.0843	1.0552	Rv3716c
Rv3143	0.1117	1.0713	Rv3143
Rv2600	0.2784	2.468	Rv2600
Rv0718	0.0095	0.9757	rpsH
Rv1616	0.1742	1.0476	Rv1616
Rv3069	0.0987	0.875	Rv3069
Rv3849	0.0897	0.7501	espR
Rv2183c	0.1939	1.596	Rv2183c
Rv1224	0.1137	1.0357	tatB
Rv1066	0.0701	0.9153	Rv1066
Rv0523c	0.1235	2.3751	Rv0523c
Rv2523c	0.0265	1.0464	acpS
Rv2359	0.0443	0.9087	zur
Rv0847	0.3646	0.7717	lpqS
Rv0652	0.0256	0.6935	rplL
Rv3750c	0.1961	14.0777	Rv3750c
Rv3705A	0.345	1.004	Rv3705A
Rv3541c	0.0663	1.0637	Rv3541c
Rv0870c	0.0751	1.3547	Rv0870c
Rv3354	0.2583	1.2033	Rv3354
Rv2186c	0.0916	0.9981	Rv2186c
Rv2556c	0.091	1.2492	Rv2556c
Rv0807	0.1461	1.0821	Rv0807
Rv1643	0.0405	0.7992	rplT
Rv3032A	0.0874	1.2315	Rv3032A
Rv2705c	0.2005	1.6752	Rv2705c
Rv3145	0.0496	1.0487	nuoA
Rv0546c	0.0646	1.1501	Rv0546c
Rv2898c	0.0856	0.9681	Rv2898c
Rv2470	0.0673	1.2211	glbO
Rv0313	0.0842	0.9772	Rv0313
Rv3747	0.2357	1.7299	Rv3747
Rv1343c	0.097	0.7318	lprD
Rv0353	0.0937	0.9767	hspR
Rv2642	0.5241	8.3728	Rv2642
Rv0140	0.1412	1.2691	Rv0140
Rv2420c	0.0518	1.2366	Rv2420c
Rv3070	0.1117	0.9045	Rv3070
Rv3675	0.2796	0.9868	Rv3675
Rv3289c	0.1067	1.2732	Rv3289c
Rv1471	0.0891	1.0739	trxB1
Rv0680c	0.1105	0.8882	Rv0680c
Rv3460c	0.0237	0.5998	rpsM
Rv0682	0.0034	0.612	rpsL
Rv0333	0.1046	2.182	Rv0333
Rv0401	0.123	1.0254	Rv0401
Rv2446c	0.1373	1.0707	Rv2446c
Rv0714	0.0033	0.8284	rplN
Rv1209	0.1242	1.6152	Rv1209
Rv2272	0.1056	0.7471	Rv2272
Rv0720	0.0331	0.7232	rplR
Rv3687c	0.1596	1.1239	rsfB
Rv2694c	0.0532	0.6008	Rv2694c
Rv1824	0.0172	2.3876	Rv1824
Rv1152	0.0267	0.7858	Rv1152
Rv1311	0.039	1.1308	atpC
Rv3789	0.1097	2.3506	Rv3789
Rv0025	0.2133	2.4082	Rv0025
Rv1342c	0.1524	2.1984	Rv1342c
Rv0967	0.069	0.7996	csoR
Rv1767	0.2002	10.3443	Rv1767
Rv2144c	0.2397	3.6905	Rv2144c
Rv1489	0.4138	57.7144	Rv1489
Rv0253	0.0469	1.5221	nirD
Rv3073c	0.1515	1.53	Rv3073c
Rv3681c	0.0665	1.3207	whiB4
Rv2204c	0.029	1.0551	Rv2204c
Rv1810	0.4046	2.2055	Rv1810
Rv2619c	0.069	0.5729	Rv2619c
Rv3914	0.0731	1.3412	trxC
Rv1606	0.0523	1.0385	hisI
Rv0039c	0.2126	1.5382	Rv0039c
Rv2588c	0.117	4.2042	yajC
Rv3880c	0.254	1.3966	espL
Rv1466	0.0527	1.1117	Rv1466
Rv2244	0.03	0.4926	acpM
Rv3632	0.0573	1.3214	Rv3632
Rv1177	0.0205	0.528	fdxC
Rv0081	0.0968	2.1073	Rv0081
Rv2904c	0.014	0.8648	rplS
Rv2365c	0.0718	2.5996	Rv2365c
Rv3597c	0.0378	0.5489	lsr2
Rv0061c	0.1254	0.5716	Rv0061c
Rv3004	0.0925	1.3215	cfp6
Rv3316	0.0681	1.3581	sdhC
Rv0559c	0.1534	1.1648	Rv0559c
Rv2919c	0.0369	1.0586	glnB
Rv2745c	0.127	1.1265	clgR
Rv3746c	0.3389	1.7905	PE34
Rv2050	0.0151	1.0482	Rv2050
Rv3819	0.1808	1.166	Rv3819
Rv2639c	0.119	3.2114	Rv2639c
Rv3136A	0.1287	1.6152	Rv3136A
Rv0991c	0.122	0.9378	Rv0991c
Rv0759c	0.0559	1.3743	Rv0759c
Rv1390	0.0352	0.6232	rpoZ
Rv0156	0.0663	1.0196	pntAb
Rv1174c	0.1645	0.8247	TB8.4
Rv3183	0.0783	4.8471	Rv3183
Rv0030	0.0931	3.0894	Rv0030
Rv0692	0.1274	1.1254	Rv0692
Rv2273	0.1753	0.812	Rv2273
Rv0492A	0.1326	1.854	Rv0492A
Rv2815c	0.3022	11.2467	Rv2815c
Rv1370c	0.3022	11.2513	Rv1370c
Rv0795	0.3022	11.2476	Rv0795
Rv2480c	0.3022	11.2483	Rv2480c
Rv1763	0.3022	11.255	Rv1763
Rv1757c	0.3022	11.2535	Rv1757c
Rv2648	0.3022	11.2514	Rv2648
Rv3186	0.298	74.7617	Rv3186
Rv3381c	0.3022	11.2473	Rv3381c
Rv2168c	0.3022	11.2523	Rv2168c
Rv2354	0.3022	11.2459	Rv2354
Rv3325	0.3022	11.2486	Rv3325
Rv3184	0.3022	11.2537	Rv3184
Rv2105	0.3022	11.2495	Rv2105
Rv2278	0.3022	11.2529	Rv2278
Rv3474	0.3022	11.2577	Rv3474
Rv3065	0.0942	1.0203	mmr
Rv3706c	0.1504	1.0883	Rv3706c
Rv3445c	0.1089	0.6736	esxU
Rv0948c	0.1069	1.4552	Rv0948c
Rv3592	0.0509	0.6582	mhuD
Rv0715	0.0196	1.4049	rplX
Rv0531	0.1717	1.2171	Rv0531
Rv2375	0.0487	1.896	Rv2375
Rv0027	0.1516	1.3707	Rv0027
Rv2876	0.0952	1.5465	Rv2876
Rv2442c	0.0247	0.777	rplU
Rv2749	0.0965	0.7168	Rv2749
Rv0285	0.112	0.8473	PE5
Rv3615c	0.1597	0.4505	espC
Rv3440c	0.2222	1.348	Rv3440c
Rv1892	0.0696	1.2491	Rv1892
Rv1898	0.0734	1.3259	Rv1898
Rv0430	0.0265	0.6211	Rv0430
Rv3416	0.0475	0.7306	whiB3
Rv1386	0.1269	0.4787	PE15
Rv3204	0.0898	1.2528	Rv3204
Rv0700	0.004	0.6601	rpsJ
Rv0793	0.1831	1.2495	Rv0793
Rv2901c	0.0046	1.2541	Rv2901c
Rv0028	0.0546	0.8688	Rv0028
Rv1331	0.0565	0.8911	Rv1331
Rv1861	0.2722	93.4051	Rv1861
Rv3221A	0.1423	1.1392	rshA
Rv3444c	0.0969	1.1834	esxT
Rv0814c	0.0359	1.0899	sseC2
Rv3118	0.0359	1.0899	sseC1
Rv3418c	0.0201	0.2168	groES
Rv3874	0.4879	5.9591	esxB
Rv0543c	0.1416	1.1399	Rv0543c
Rv3760	0.1634	1.376	Rv3760
Rv2699c	0.0045	0.8988	Rv2699c
Rv0703	0.0326	0.8747	rplW
Rv1806	0.3098	1.6108	PE20
Rv1791	0.1277	46.9996	PE19
Rv1788	0.1237	36.1763	PE18
Rv3012c	0.0527	1.3287	gatC
Rv3155	0.0213	0.5786	nuoK
Rv2431c	0.3544	0.582	PE25
Rv2840c	0.0881	0.4207	Rv2840c
Rv2347c	0.0694	0.7625	esxP
Rv1038c	0.0738	0.9549	esxJ
Rv1197	0.0694	1.0012	esxK
Rv0968	0.1662	6.0196	Rv0968
Rv2107	0.06	0.0521	PE22
Rv1246c	0.4803	74.447	relE
Rv0287	0.0919	1.2112	esxG
Rv0508	0.1583	1.3344	Rv0508
Rv0463	0.2584	2.5067	Rv0463
Rv3355c	0.0737	1.2323	Rv3355c
Rv2117	0.0495	0.8866	Rv2117
Rv0250c	0.1259	1.078	Rv0250c
Rv3019c	0.1763	1.6462	esxR
Rv0288	0.1445	6.2313	esxH
Rv2146c	0.0444	0.4733	Rv2146c
Rv0190	0.0843	1.3335	Rv0190
Rv0053	0.0263	0.9842	rpsF
Rv3890c	0.4108	3.0695	esxC
Rv1793	0.0238	3.9099	esxN
Rv2632c	0.1964	1.4988	Rv2632c
Rv0882	0.1302	1.3482	Rv0882
Rv1159A	0.0992	0.8074	Rv1159A
Rv3269	0.0899	4.2324	Rv3269
Rv0011c	0.0421	0.9955	Rv0011c
Rv0705	0.0174	0.9657	rpsS
Rv1247c	0.4307	17.3585	relB
Rv2122c	0.0421	1.0905	hisE
Rv1335	0.0418	1.594	cysO
Rv2922A	0.0884	2.0379	acyP
Rv3197A	0.0926	1.0885	whiB7
Rv0868c	0.1995	1.5239	moaD2
Rv0544c	0.2151	1.4839	Rv0544c
Rv0879c	0.1366	0.587	Rv0879c
Rv0424c	0.1108	1.4519	Rv0424c
Rv3208A	0.1014	0.4038	TB9.4
Rv2828A	0.0495	1.0551	Rv2828A
Rv1766	0.1193	1.8689	Rv1766
Rv2785c	0.0262	0.9429	rpsO
Rv1083	0.1525	0.6738	Rv1083
Rv0569	0.1413	1.6758	Rv0569
Rv0476	0.0736	0.7838	Rv0476
Rv2412	0.0425	0.8316	rpsT
Rv0626	0.5949	6.2832	vapB5
Rv2441c	0.0279	1.0503	rpmA
Rv1982A	0.122	0.9638	vapB36
Rv2342	0.101	0.7101	Rv2342
Rv1107c	0.1404	1.1664	xseB
Rv0055	0.0341	1.1915	rpsR1
Rv3219	0.021	0.5756	whiB1
Rv3198A	0.1013	1.1069	Rv3198A
Rv2664	0.0872	3.7708	Rv2664
Rv0634A	0.1916	81.8168	Rv0634A
Rv2094c	0.1156	0.4796	tatA
Rv2708c	0.0159	1.1732	Rv2708c
Rv1305	0.0351	0.7225	atpE
Rv2908c	0.0125	0.7832	Rv2908c
Rv2009	0.0766	0.9381	vapB15
Rv1298	0.0337	0.752	rpmE
Rv0787A	0.0538	0.5895	Rv0787A
Rv0460	0.1152	1.2133	Rv0460
Rv3053c	0.0327	0.9472	nrdH
Rv0500A	0.0172	0.421	Rv0500A
Rv0100	0.1515	0.8722	Rv0100
Rv2468A	0.0526	0.9238	Rv2468A
Rv2063	0.2623	4.5787	mazE7
Rv1440	0.0184	2.1397	secG
Rv0709	0.0551	0.4485	rpmC
Rv2520c	0.2019	5.8107	Rv2520c
Rv1684	0.1146	1.1357	Rv1684
Rv2493	0.1066	1.7025	vapB38
Rv3462c	0.0004	0.4109	infA
Rv1893	0.1031	97.3602	Rv1893
Rv3221c	0.0393	0.4726	TB7.3
Rv0416	0.112	1.208	thiS
