"Name","Chromosome","Region","Expression value","TPM","RPKM","Gene length","Unique gene reads","Total gene reads"
"Rv3579c","NC_000962.3","complement(4021425..4022393)","2606","87.1399938356","0","969","2606","2606"
"cysS1","NC_000962.3","complement(4022394..4023803)","3172","72.8921829528","0","1410","3172","3172"
"ispF","NC_000962.3","complement(4023868..4024347)","8652","584.0394239569","0","480","8652","8652"
"ispD","NC_000962.3","complement(4024344..4025039)","15878","739.1855160926","0","696","15878","15878"
"Rv3583c","NC_000962.3","complement(4025056..4025544)","40148","2660.2469069059","0","489","40148","40148"
"Miotto_candidate_540","NC_000962.3","4025441..4025570","5","1.2462166307","0","130","5","5"
"Miotto_candidate_1592","NC_000962.3","complement(4025799..4025872)","1","0.4378598973","0","74","1","1"
"lpqE","NC_000962.3","4025830..4026378","2447","144.4203906659","0","549","2447","2447"
"radA","NC_000962.3","4026444..4027886","2228","50.0283000559","0","1443","2228","2228"
"Miotto_candidate_1593","NC_000962.3","complement(4027888..4027919)","0","0","0","32","0","0"
"Rv3586","NC_000962.3","4027891..4028967","1022","30.7469529339","0","1077","1022","1022"
"Rv3587c","NC_000962.3","complement(4028968..4029762)","8088","329.6407582734","0","795","8088","8088"
"IGR848_Rodriguez_Rv3587c-Rv3588c","NC_000962.3","complement(4029794..4029908)","83","23.3855259909","0","115","83","83"
"canB","NC_000962.3","complement(4029871..4030494)","1596","82.8734059386","0","624","1596","1596"
"Miotto_candidate_541","NC_000962.3","4030458..4030493","0","0","0","36","0","0"
"mutY","NC_000962.3","4030493..4031407","1231","43.5917043506","0","915","1231","1231"
"PE_PGRS58","NC_000962.3","complement(4031404..4033158)","1171","21.6195507333","0","1755","1171","1171"
"Rv3591c","NC_000962.3","complement(4033269..4034042)","270","11.3028950222","0","774","270","270"
"TB11.2","NC_000962.3","4034057..4034374","5985","609.8231757748","0","318","5985","5985"
"lpqF","NC_000962.3","4034352..4035710","4812","114.7289588629","0","1359","4812","4812"
"Rv3594","NC_000962.3","4035857..4036684","716","28.0188028941","0","828","716","716"
"PE_PGRS59","NC_000962.3","complement(4036731..4038050)","2088","51.2534912463","0","1320","2088","2088"
"IGR849_Rodriguez_Rv3595c-Rv3596c","NC_000962.3","complement(4037998..4038207)","701","108.1597348111","0","210","701","701"
"clpC1","NC_000962.3","complement(4038158..4040704)","51141","650.5896672233","0","2547","51141","51141"
"Miotto_candidate_542","NC_000962.3","4040633..4040673","0","0","0","41","0","0"
"lsr2","NC_000962.3","complement(4040981..4041319)","3630","346.9555327472","0","339","3575","3630"
"IGR850_Rodriguez_Rv3597c-Rv3598c","NC_000962.3","complement(4041203..4041635)","561","41.9799440525","0","433","540","561"
"Miotto_candidate_543","NC_000962.3","4041229..4041369","5","1.1489940566","0","141","5","5"
"lysS","NC_000962.3","complement(4041423..4042940)","1449","30.9288309245","0","1518","1434","1449"
"Miotto_candidate_544","NC_000962.3","4041979..4042014","0","0","0","36","0","0"
"Miotto_candidate_545","NC_000962.3","4042079..4042164","0","0","0","86","0","0"
"Rv3600c","NC_000962.3","complement(4043041..4043859)","1780","70.4211302402","0","819","1780","1780"
"panD","NC_000962.3","complement(4043862..4044281)","845","65.1889985131","0","420","845","845"
"panC","NC_000962.3","complement(4044281..4045210)","2007","69.9248131407","0","930","2007","2007"
"Rv3603c","NC_000962.3","complement(4045207..4046118)","2155","76.5630677803","0","912","2155","2155"
"Rv3604c","NC_000962.3","complement(4046303..4047496)","4878","132.3745082352","0","1194","4878","4878"
"Rv3605c","NC_000962.3","complement(4047705..4048181)","1255","85.2495779","0","477","1255","1255"
"folK","NC_000962.3","complement(4048181..4048747)","1560","89.147348394","0","567","1560","1560"
"Miotto_candidate_546","NC_000962.3","4048580..4048617","0","0","0","38","0","0"
"Miotto_candidate_547","NC_000962.3","4048662..4048747","2","0.7535263348","0","86","2","2"
"folB","NC_000962.3","complement(4048744..4049145)","1597","128.7199177565","0","402","1597","1597"
"folP1","NC_000962.3","complement(4049138..4049980)","2204","84.7131646537","0","843","2204","2204"
"folE","NC_000962.3","complement(4049977..4050585)","2339","124.4456784511","0","609","2339","2339"
"ftsH","NC_000962.3","complement(4050601..4052883)","15046","213.5413758415","0","2283","15046","15046"
"Miotto_candidate_548","NC_000962.3","4052688..4052824","2","0.4730165313","0","137","2","2"
"Miotto_candidate_1595","NC_000962.3","complement(4052891..4052931)","0","0","0","41","0","0"
"Miotto_candidate_549","NC_000962.3","4052897..4052936","0","0","0","40","0","0"
"Rv3612c","NC_000962.3","complement(4053518..4053847)","2926","287.2944739206","0","330","2926","2926"
"Rv3613c","NC_000962.3","complement(4053881..4054042)","3207","641.4323154158","0","162","3207","3207"
"espD","NC_000962.3","complement(4054142..4054696)","10552","616.0396847815","0","555","10518","10552"
"IGR851_Rodriguez_Rv3614c-Rv3615c","NC_000962.3","complement(4054567..4054941)","6850","591.8698184529","0","375","6753","6850"
"espC","NC_000962.3","complement(4054812..4055123)","7896","820.0105429716","0","312","7832","7896"
"Miotto_candidate_550","NC_000962.3","4054963..4055014","0","0","0","52","0","0"
"espA","NC_000962.3","complement(4055197..4056375)","42983","1181.2717263127","0","1179","42983","42983"
"Miotto_candidate_551","NC_000962.3","4055874..4055933","0","0","0","60","0","0"
"IGR852_Rodriguez_Rv3616c-Rv3617","NC_000962.3","4056305..4056583","59","6.8519581055","0","279","59","59"
"IGR853_Rodriguez_Rv3616c-Rv3617","NC_000962.3","complement(4056316..4056483)","344","66.3461996702","0","168","344","344"
"IGR854_Rodriguez_Rv3616c-Rv3617","NC_000962.3","complement(4056578..4056685)","40","12.0006045915","0","108","40","40"
"IGR855_Rodriguez_Rv3616c-Rv3617","NC_000962.3","4057060..4057154","14","4.7749774059","0","95","14","14"
"ephA","NC_000962.3","4057733..4058701","1319","44.1050083919","0","969","1319","1319"
"Rv3618","NC_000962.3","4058698..4059885","910","24.8194322233","0","1188","910","910"
"esxV","NC_000962.3","complement(4059984..4060268)","108","12.2785133294","0","285","0","108"
"esxW","NC_000962.3","complement(4060295..4060591)","252","27.4922941551","0","297","199","252"
"PPE65","NC_000962.3","complement(4060648..4061889)","189","4.9306831909","0","1242","189","189"
"PE32","NC_000962.3","complement(4061899..4062198)","43","4.6442339769","0","300","43","43"
"lpqG","NC_000962.3","4062527..4063249","896","40.1547200937","0","723","896","896"
"hpt","NC_000962.3","complement(4063254..4063904)","1698","84.5130135333","0","651","1698","1698"
"Miotto_candidate_553","NC_000962.3","4063579..4063620","0","0","0","42","0","0"
"mesJ","NC_000962.3","complement(4063901..4064872)","1544","51.4692596924","0","972","1544","1544"
"Rv3626c","NC_000962.3","complement(4064851..4065903)","3298","101.4820357507","0","1053","3298","3298"
"Rv3627c","NC_000962.3","complement(4065900..4067285)","5609","131.1260866631","0","1386","5609","5609"
"Miotto_candidate_1597","NC_000962.3","complement(4067410..4067558)","31","6.7412792235","0","149","31","31"
"ppa","NC_000962.3","4067423..4067911","333","22.0649153133","0","489","333","333"
"Rv3629c","NC_000962.3","complement(4067957..4069054)","947","27.9456702004","0","1098","947","947"
"Rv3630","NC_000962.3","4069175..4070470","1327","33.1766714436","0","1296","1327","1327"
"Rv3631","NC_000962.3","4070514..4071239","979","43.6931103536","0","726","979","979"
"Rv3632","NC_000962.3","4071236..4071580","391","36.72185005","0","345","391","391"
"Miotto_candidate_1598","NC_000962.3","complement(4071674..4071841)","47","9.0647423968","0","168","47","47"
"Miotto_candidate_554","NC_000962.3","4071679..4071791","3","0.8602203291","0","113","3","3"
"Rv3633","NC_000962.3","4071791..4072666","3508","129.7544822476","0","876","3508","3508"
"galE1","NC_000962.3","complement(4072667..4073611)","1052","36.0703886579","0","945","1052","1052"
"Miotto_candidate_555","NC_000962.3","4073132..4073162","0","0","0","31","0","0"
"Rv3635","NC_000962.3","4073634..4075409","899","16.4015019848","0","1776","899","899"
"Rv3636","NC_000962.3","4075752..4076984","472","12.4035445997","0","1233","472","472"
"Rv3638","NC_000962.3","4076984..4077730","6","0.2602540755","0","747","6","6"
"Rv3639c","NC_000962.3","complement(4077884..4078450)","65","3.7144728498","0","567","65","65"
"Rv3640c","NC_000962.3","complement(4078520..4079749)","52","1.3698251095","0","1230","52","52"
"Miotto_candidate_556","NC_000962.3","4079742..4079811","0","0","0","70","0","0"
"Miotto_candidate_1599","NC_000962.3","complement(4079749..4079784)","0","0","0","36","0","0"
"fic","NC_000962.3","complement(4079925..4080560)","643","32.7582541373","0","636","643","643"
"Rv3642c","NC_000962.3","complement(4080571..4080765)","1029","170.980921726","0","195","1029","1029"
"Rv3643","NC_000962.3","4081160..4081351","0","0","0","192","0","0"
"thrU","NC_000962.3","complement(4081365..4081437)","2","0.8877159561","0","73","2","2"
"Miotto_candidate_557","NC_000962.3","4081405..4081439","0","0","0","35","0","0"
"Rv3644c","NC_000962.3","complement(4081516..4082721)","1066","28.6402488684","0","1206","1066","1066"
"IGR856_Rodriguez_Rv3644c-Rv3645","NC_000962.3","complement(4082647..4082841)","189","31.4046590925","0","195","189","189"
"Rv3645","NC_000962.3","4082807..4084456","7775","152.6804193255","0","1650","7775","7775"
"Miotto_candidate_1600","NC_000962.3","complement(4082867..4083070)","105","16.6773107926","0","204","105","105"
"topA","NC_000962.3","complement(4084453..4087257)","9249","106.8387515295","0","2805","9249","9249"
"Miotto_candidate_558","NC_000962.3","4085189..4085219","0","0","0","31","0","0"
"Miotto_candidate_559","NC_000962.3","4085340..4085464","1","0.2592130592","0","125","1","1"
"IGR857_Rodriguez_Rv3646c-Rv3647c","NC_000962.3","complement(4087144..4087414)","2192","262.0825764367","0","271","2186","2192"
"Rv3647c","NC_000962.3","complement(4087610..4088188)","4523","253.1132700033","0","579","4523","4523"
"cspA","NC_000962.3","complement(4088328..4088531)","24813","3941.0867875889","0","204","24813","24813"
"IGR858_Rodriguez_Rv3648c-Rv3649","NC_000962.3","complement(4088597..4088686)","1146","412.5807858558","0","90","1146","1146"
"Miotto_candidate_560","NC_000962.3","4088650..4088710","0","0","0","61","0","0"
"Rv3649","NC_000962.3","4088781..4091096","917","12.8291437427","0","2316","917","917"
"IGR859_Rodriguez_Rv3649-Rv3650","NC_000962.3","4091168..4091252","1","0.3811956753","0","85","1","1"
"PE33","NC_000962.3","4091233..4091517","94","10.6868541941","0","285","94","94"
"Rv3651","NC_000962.3","4091841..4092878","2523","78.7565689189","0","1038","2523","2523"
"Miotto_candidate_1602","NC_000962.3","complement(4092271..4092301)","0","0","0","31","0","0"
"IGR860_Rodriguez_Rv3651-Rv3652","NC_000962.3","complement(4093501..4093608)","3","0.9000453444","0","108","3","3"
"IGR861_Rodriguez_Rv3651-Rv3652","NC_000962.3","4093538..4093601","0","0","0","64","0","0"
"PE_PGRS60","NC_000962.3","4093632..4093946","250","25.7155812675","0","315","250","250"
"PE_PGRS61","NC_000962.3","4093940..4094527","117","6.4472635892","0","588","117","117"
"IGR862_Rodriguez_Rv3653-Rv3654c","NC_000962.3","complement(4094552..4094651)","36","11.6645876629","0","100","36","36"
"Rv3654c","NC_000962.3","complement(4094660..4094983)","122","12.200614668","0","324","122","122"
"Rv3655c","NC_000962.3","complement(4094923..4095300)","210","18.0009068873","0","378","210","210"
"Rv3656c","NC_000962.3","complement(4095324..4095530)","102","15.9660217609","0","207","102","102"
"Rv3657c","NC_000962.3","complement(4095540..4096115)","195","10.9693026344","0","576","195","195"
"Rv3658c","NC_000962.3","complement(4096139..4096939)","992","40.1278643419","0","801","992","992"
"trbB","NC_000962.3","complement(4096936..4097994)","442","13.5236274972","0","1059","442","442"
"Rv3660c","NC_000962.3","complement(4098096..4099148)","940","28.9245341436","0","1053","940","940"
"IGR863_Rodriguez_Rv3660c-Rv3661","NC_000962.3","complement(4099159..4099353)","509","84.5765686672","0","195","509","509"
"B11","NC_000962.3","complement(4099386..4099478)","174","60.6224090009","0","93","174","174"
"Rv3661","NC_000962.3","4099647..4100510","2799","104.9677882863","0","864","2799","2799"
"MTS2823","NC_000962.3","4100669..4100968","1526800","164902.7078127488","0","300","1526800","1526800"
"Miotto_candidate_1604","NC_000962.3","complement(4100705..4100778)","0","0","0","74","0","0"
"Miotto_candidate_1605","NC_000962.3","complement(4100899..4100938)","0","0","0","40","0","0"
"IGR866_Rodriguez_Rv3661-Rv3662c","NC_000962.3","4101211..4101314","169","52.6526526452","0","104","169","169"
"Rv3662c","NC_000962.3","complement(4101265..4102035)","491","20.6345026031","0","771","491","491"
"dppD","NC_000962.3","complement(4102032..4103678)","1364","26.8341387915","0","1647","1364","1364"
"dppC","NC_000962.3","complement(4103675..4104475)","280","11.3264133223","0","801","280","280"
"dppB","NC_000962.3","complement(4104531..4105457)","346","12.0938131709","0","927","346","346"
"dppA","NC_000962.3","complement(4105459..4107084)","704","14.0287510501","0","1626","704","704"
"Miotto_candidate_563","NC_000962.3","4105658..4105756","4","1.3091568645","0","99","4","4"
"IGR867_Rodriguez_Rv3666c-Rv3667","NC_000962.3","4107304..4107427","11","2.8743383578","0","124","11","11"
"IGR868_Rodriguez_Rv3666c-Rv3667","NC_000962.3","complement(4107412..4107512)","20","6.4161648311","0","101","20","20"
"acs","NC_000962.3","4107792..4109747","1773","29.3701913292","0","1956","1773","1773"
"Miotto_candidate_1606","NC_000962.3","complement(4108495..4108590)","2","0.6750340083","0","96","2","2"
"Miotto_candidate_1607","NC_000962.3","complement(4108759..4108790)","0","0","0","32","0","0"
"Miotto_candidate_1608","NC_000962.3","complement(4109595..4109633)","0","0","0","39","0","0"
"Rv3668c","NC_000962.3","complement(4109783..4110481)","624","28.9250623974","0","699","624","624"
"Miotto_candidate_564","NC_000962.3","4110458..4110503","0","0","0","46","0","0"
"IGR869_Rodriguez_Rv3668c-Rv3669","NC_000962.3","4110671..4110914","280","37.1822011114","0","244","280","280"
"Rv3669","NC_000962.3","4110827..4111345","977","60.9949804469","0","519","977","977"
"ephE","NC_000962.3","4111346..4112329","619","20.382734201","0","984","619","619"
"Rv3671c","NC_000962.3","complement(4112322..4113515)","3444","93.4599849041","0","1194","3444","3444"
"Rv3672c","NC_000962.3","complement(4113521..4114342)","2166","85.3794839076","0","822","2166","2166"
"IGR870_Rodriguez_Rv3672c-Rv3673c","NC_000962.3","complement(4114275..4114617)","1443","136.313573029","0","343","1432","1443"
"Rv3673c","NC_000962.3","complement(4114474..4115157)","2413","114.3057587341","0","684","2400","2413"
"nth","NC_000962.3","complement(4115157..4115894)","1700","74.6379066057","0","738","1700","1700"
"IGR871_Rodriguez_Rv3674c-Rv3675","NC_000962.3","complement(4115918..4116030)","13","3.7276214262","0","113","13","13"
"Rv3675","NC_000962.3","4116002..4116379","682","58.4600880815","0","378","682","682"
"Miotto_candidate_1609","NC_000962.3","complement(4116278..4116321)","0","0","0","44","0","0"
"crp","NC_000962.3","4116478..4117152","3247","155.8638524344","0","675","3247","3247"
"Rv3677c","NC_000962.3","complement(4117258..4118052)","3639","148.3138871609","0","795","3639","3639"
"Rv3678c","NC_000962.3","complement(4118059..4118514)","5123","364.0209709871","0","456","5123","5123"
"Miotto_candidate_565","NC_000962.3","4118485..4118545","0","0","0","61","0","0"
"Rv3678A","NC_000962.3","complement(4118530..4118691)","1714","342.8172711639","0","162","1714","1714"
"Miotto_candidate_566","NC_000962.3","4118585..4118672","0","0","0","88","0","0"
"Rv3679","NC_000962.3","4118776..4119798","8585","271.9139923057","0","1023","8585","8585"
"Miotto_candidate_1610","NC_000962.3","complement(4119249..4119291)","0","0","0","43","0","0"
"Rv3680","NC_000962.3","4119795..4120955","13336","372.1861926332","0","1161","13336","13336"
"Miotto_candidate_1611","NC_000962.3","complement(4119960..4120184)","286","41.186074958","0","225","286","286"
"whiB4","NC_000962.3","complement(4121198..4121554)","587","53.2766336613","0","357","587","587"
"IGR872_Rodriguez_Rv3681c-Rv3682","NC_000962.3","complement(4121485..4121700)","339","50.8525619565","0","216","339","339"
"IGR873_Rodriguez_Rv3681c-Rv3682","NC_000962.3","4121714..4121832","6","1.6336957511","0","119","6","6"
"ponA2","NC_000962.3","4121916..4124348","13966","185.993094146","0","2433","13966","13966"
"Miotto_candidate_1613","NC_000962.3","complement(4122231..4122264)","0","0","0","34","0","0"
"IGR874_Rodriguez_Rv3682-Rv3683","NC_000962.3","complement(4124335..4124430)","1","0.3375170041","0","96","1","1"
"Rv3683","NC_000962.3","4124417..4125376","3593","121.2698595861","0","960","3593","3593"
"IGR875_Rodriguez_Rv3683-Rv3684","NC_000962.3","4125388..4125441","0","0","0","54","0","0"
"Rv3684","NC_000962.3","4125439..4126479","2903","90.3572899603","0","1041","2903","2903"
"Miotto_candidate_1614","NC_000962.3","complement(4125745..4125797)","0","0","0","53","0","0"
"IGR876_Rodriguez_Rv3684-Rv3685c","NC_000962.3","4126447..4126528","20","7.90283717","0","82","20","20"
"proY","NC_000962.3","4126541..4126614","4","1.751439589","0","74","4","4"
"IGR877_Rodriguez_Rv3684-Rv3685c","NC_000962.3","4126659..4126713","0","0","0","55","0","0"
"IGR878_Rodriguez_Rv3684-Rv3685c","NC_000962.3","4126738..4126839","37","11.7535333205","0","102","37","37"
"IGR879_Rodriguez_Rv3684-Rv3685c","NC_000962.3","4126937..4127114","16","2.9125062829","0","178","16","16"
"IGR880_Rodriguez_Rv3684-Rv3685c","NC_000962.3","complement(4127188..4127272)","15","5.7179351289","0","85","15","15"
"cyp137","NC_000962.3","complement(4127295..4128725)","2251","50.9686055386","0","1431","2251","2251"
"Rv3686c","NC_000962.3","complement(4128751..4129083)","3866","376.1703028439","0","333","3866","3866"
"IGR881_Rodriguez_Rv3686c-Rv3687c","NC_000962.3","complement(4129230..4129298)","2","0.9391777506","0","69","2","2"
"rsfB","NC_000962.3","complement(4129323..4129691)","805","70.6864880207","0","369","805","805"
"Rv3688c","NC_000962.3","complement(4129893..4130357)","2514","175.1778577338","0","465","2514","2514"
"Rv3689","NC_000962.3","4130357..4131712","4171","99.6660831328","0","1356","4171","4171"
"Miotto_candidate_1615","NC_000962.3","complement(4130799..4130831)","0","0","0","33","0","0"
"Rv3690","NC_000962.3","4131739..4132392","961","47.6115729871","0","654","961","961"
"Rv3691","NC_000962.3","4132518..4133519","1307","42.2644047335","0","1002","1307","1307"
"Miotto_candidate_1616","NC_000962.3","complement(4132660..4132696)","0","0","0","37","0","0"
"moxR2","NC_000962.3","4133516..4134592","2282","68.6541551811","0","1077","2282","2282"
"Rv3693","NC_000962.3","4134726..4136048","3270","80.0856673759","0","1323","3270","3270"
"IGR882_Rodriguez_Rv3693-Rv3694c","NC_000962.3","complement(4135983..4136159)","245","44.8497171598","0","177","245","245"
"Rv3694c","NC_000962.3","complement(4136122..4137114)","3946","128.7581484781","0","993","3946","3946"
"Rv3695","NC_000962.3","4137206..4138138","2700","93.7667818564","0","933","2700","2700"
"glpK","NC_000962.3","complement(4138202..4139755)","1576","32.8603427656","0","1554","1576","1576"
"vapC48","NC_000962.3","complement(4139805..4140242)","766","56.66586853","0","438","766","766"
"Miotto_candidate_567","NC_000962.3","4140208..4140238","0","0","0","31","0","0"
"vapB48","NC_000962.3","complement(4140239..4140463)","637","91.7326214974","0","225","637","637"
"Rv3698","NC_000962.3","4140493..4142022","437","9.2545838938","0","1530","437","437"
"Rv3699","NC_000962.3","4142044..4142745","4057","187.2555877989","0","702","4057","4057"
"egtE","NC_000962.3","complement(4142748..4143920)","1046","28.8935272697","0","1173","1046","1046"
"egtD","NC_000962.3","complement(4143951..4144916)","1407","47.1936819696","0","966","1407","1407"
"egtC","NC_000962.3","complement(4144913..4145614)","560","25.8474560432","0","702","560","560"
"etgB","NC_000962.3","complement(4145614..4146891)","2288","58.0085562789","0","1278","2288","2288"
"gshA","NC_000962.3","complement(4146888..4148186)","2985","74.4564070094","0","1299","2985","2985"
"IGR883_Rodriguez_Rv3704c-Rv3705c","NC_000962.3","complement(4148145..4148242)","238","78.6896786786","0","98","238","238"
"Rv3705c","NC_000962.3","complement(4148318..4148962)","1095","55.0074224415","0","645","1095","1095"
"Rv3705A","NC_000962.3","complement(4149091..4149480)","376","31.2384968751","0","390","376","376"
"Rv3706c","NC_000962.3","complement(4149591..4149911)","494","49.8641944054","0","321","494","494"
"Rv3707c","NC_000962.3","complement(4150030..4151040)","1340","42.9457837904","0","1011","1340","1340"
"asd","NC_000962.3","complement(4151180..4152217)","5730","178.8645025387","0","1038","5730","5730"
"ask","NC_000962.3","complement(4152218..4153483)","7016","179.565444627","0","1266","7016","7016"
"Miotto_candidate_568","NC_000962.3","4152889..4152922","0","0","0","34","0","0"
"IGR884_Rodriguez_Rv3709c-Rv3710","NC_000962.3","4153620..4153675","0","0","0","56","0","0"
"leuA","NC_000962.3","4153740..4155674","8063","135.0151741692","0","1935","8063","8063"
"dnaQ","NC_000962.3","complement(4155740..4156729)","5774","188.9767933945","0","990","5774","5774"
"Rv3712","NC_000962.3","4156981..4158222","913","23.818591287","0","1242","913","913"
"cobQ2","NC_000962.3","4158227..4158922","785","36.5449445858","0","696","785","785"
"Rv3714c","NC_000962.3","complement(4158931..4159821)","592","21.5283573278","0","891","592","592"
"recR","NC_000962.3","complement(4159889..4160500)","2928","155.0195746055","0","612","2928","2928"
"Rv3716c","NC_000962.3","complement(4160512..4160913)","3038","244.8660677171","0","402","3038","3038"
"Miotto_candidate_1617","NC_000962.3","complement(4160933..4160974)","0","0","0","42","0","0"
"Miotto_candidate_570","NC_000962.3","4160939..4160976","0","0","0","38","0","0"
"Rv3717","NC_000962.3","4161048..4161773","1602","71.4978169423","0","726","1602","1602"
"Rv3718c","NC_000962.3","complement(4161815..4162258)","376","27.4392202281","0","444","376","376"
"Rv3719","NC_000962.3","4162306..4163718","4147","95.0952367662","0","1413","4147","4147"
"Miotto_candidate_1618","NC_000962.3","complement(4162950..4162997)","0","0","0","48","0","0"
"Miotto_candidate_1619","NC_000962.3","complement(4163544..4163598)","0","0","0","55","0","0"
"Miotto_candidate_1620","NC_000962.3","complement(4163631..4163693)","0","0","0","63","0","0"
"Rv3720","NC_000962.3","4163736..4164998","5176","132.7876874799","0","1263","5176","5176"
"dnaZX","NC_000962.3","complement(4164995..4166731)","3228","60.2144325721","0","1737","3228","3228"
"Rv3722c","NC_000962.3","complement(4166821..4168128)","7796","193.1216560913","0","1308","7796","7796"
"C8","NC_000962.3","complement(4168154..4168281)","553","139.9851774654","0","128","553","553"
"Miotto_candidate_1622","NC_000962.3","complement(4168345..4168414)","0","0","0","70","0","0"
"serV","NC_000962.3","4168345..4168430","25","9.4190791852","0","86","25","25"
"IGR886_Rodriguez_Rv3722c-Rv3723","NC_000962.3","4168433..4168566","450","108.8114520797","0","134","450","450"
"Rv3723","NC_000962.3","4168536..4169300","3995","169.2085247402","0","765","3995","3995"
"IGR887_Rodriguez_Rv3723-Rv3724A","NC_000962.3","complement(4169333..4169406)","0","0","0","74","0","0"
"IGR888_Rodriguez_Rv3723-Rv3724A","NC_000962.3","4169406..4169504","72","23.5648235615","0","99","72","72"
"Rv3725","NC_000962.3","4170214..4171143","3634","126.6102496031","0","930","3634","3634"
"IGR889_Rodriguez_Rv3725-Rv3726","NC_000962.3","4171053..4171727","5095","244.5723215748","0","675","4346","5095"
"IGR890_Rodriguez_Rv3725-Rv3726","NC_000962.3","complement(4171183..4171265)","0","0","0","83","0","0"
"Rv3726","NC_000962.3","4171421..4172614","2338","63.4464125162","0","1194","2135","2338"
"IGR891_Rodriguez_Rv3726-Rv3727","NC_000962.3","4172685..4172762","2","0.8308110871","0","78","2","2"
"IGR892_Rodriguez_Rv3726-Rv3727","NC_000962.3","complement(4172774..4172873)","1","0.324016324","0","100","1","1"
"Rv3727","NC_000962.3","4172955..4174763","573","10.2632036283","0","1809","573","573"
"Miotto_candidate_1624","NC_000962.3","complement(4174151..4174187)","0","0","0","37","0","0"
"IGR893_Rodriguez_Rv3727-Rv3728","NC_000962.3","complement(4174754..4174861)","4","1.2000604592","0","108","4","4"
"Rv3728","NC_000962.3","4174873..4178070","2162","21.9050435405","0","3198","2162","2162"
"IGR894_Rodriguez_Rv3728-Rv3729","NC_000962.3","complement(4178118..4178306)","1","0.1714372085","0","189","1","1"
"Rv3729","NC_000962.3","4178285..4180615","1190","16.5413738964","0","2331","1190","1190"
"Rv3730c","NC_000962.3","complement(4180680..4181720)","373","11.6098068051","0","1041","373","373"
"ligC","NC_000962.3","4181758..4182834","600","18.0510486892","0","1077","600","600"
"Rv3732","NC_000962.3","4182934..4183992","1656","50.6677084509","0","1059","1656","1656"
"Rv3733c","NC_000962.3","complement(4184012..4184512)","1143","73.9222870855","0","501","1143","1143"
"tgs2","NC_000962.3","complement(4184526..4185890)","3690","87.5912260404","0","1365","3690","3690"
"IGR895_Rodriguez_Rv3734c-Rv3735","NC_000962.3","4185909..4186034","73","18.7723743253","0","126","73","73"
"IGR896_Rodriguez_Rv3734c-Rv3735","NC_000962.3","complement(4185973..4186071)","0","0","0","99","0","0"
"Rv3735","NC_000962.3","4186089..4186577","1747","115.7579791363","0","489","1747","1747"
"Rv3736","NC_000962.3","4186634..4187695","988","30.1438915332","0","1062","988","988"
"Miotto_candidate_1625","NC_000962.3","complement(4187462..4187505)","0","0","0","44","0","0"
"Rv3737","NC_000962.3","4187699..4189288","2134","43.4874739216","0","1590","2134","2134"
"Miotto_candidate_1626","NC_000962.3","complement(4187918..4187956)","0","0","0","39","0","0"
"PPE66","NC_000962.3","complement(4189285..4190232)","284","9.7068181443","0","948","284","284"
"Miotto_candidate_572","NC_000962.3","4189855..4189898","0","0","0","44","0","0"
"PPE67","NC_000962.3","complement(4190284..4190517)","46","6.3695516678","0","234","46","46"
"IGR897_Rodriguez_Rv3739c-Rv3740c","NC_000962.3","complement(4190534..4190667)","60","14.5081936106","0","134","60","60"
"IGR898_Rodriguez_Rv3739c-Rv3740c","NC_000962.3","complement(4190780..4190837)","1","0.5586488344","0","58","1","1"
"Rv3740c","NC_000962.3","complement(4190833..4192179)","352","8.4672417251","0","1347","352","352"
"Rv3741c","NC_000962.3","complement(4192179..4192853)","116","5.5682805305","0","675","116","116"
"Rv3742c","NC_000962.3","complement(4192850..4193245)","72","5.8912058904","0","396","72","72"
"IGR899_Rodriguez_Rv3742c-Rv3743c","NC_000962.3","4193118..4193453","92","8.8718755373","0","336","92","92"
"ctpJ","NC_000962.3","complement(4193391..4195373)","434","7.091431397","0","1983","434","434"
"nmtR","NC_000962.3","4195440..4195802","483","43.1129158341","0","363","483","483"
"IGR900_Rodriguez_Rv3744-Rv3745c","NC_000962.3","4195835..4195915","8","3.2001612244","0","81","8","8"
"Rv3745c","NC_000962.3","complement(4195886..4196098)","26","3.9551288372","0","213","26","26"
"PE34","NC_000962.3","complement(4196171..4196506)","241","23.2404565705","0","336","241","241"
"IGR901_Rodriguez_Rv3746c-Rv3747","NC_000962.3","complement(4196426..4196597)","371","69.8895675541","0","172","370","371"
"Rv3747","NC_000962.3","4196724..4197107","781","65.9001950576","0","384","781","781"
"IGR902_Rodriguez_Rv3747-Rv3748","NC_000962.3","4197092..4197169","15","6.2310831533","0","78","15","15"
"Rv3748","NC_000962.3","4197236..4197595","499","44.9122626837","0","360","499","499"
"Rv3749c","NC_000962.3","complement(4197628..4198137)","1053","66.899841008","0","510","1053","1053"
"IGR903_Rodriguez_Rv3749c-Rv3750c","NC_000962.3","complement(4198132..4198257)","145","37.2875928379","0","126","145","145"
"Rv3750c","NC_000962.3","complement(4198205..4198597)","2348","193.5853253646","0","393","2348","2348"
"Miotto_candidate_573","NC_000962.3","4198458..4198519","0","0","0","62","0","0"
"IGR904_Rodriguez_Rv3750c-Rv3751","NC_000962.3","complement(4198553..4198646)","17","5.8598696888","0","94","17","17"
"IGR905_Rodriguez_Rv3750c-Rv3751","NC_000962.3","4198673..4198745","1","0.443857978","0","73","1","1"
